serial_number,user_id,department_code,service_code,district_code,taluk_code,village_code,urban_unit_code,ward_code,block_code,application_date,application_status,last_updated_datetime,application_id,survey_number,subdivision_number,patta_number,role_id,source_code,csc_service_charge,government_service_charge,can_number,dispatch_date,received_date,ip_address,generated_datetime,source_name,renewal_number,workflow_state,igrs_form6_number,return_status,current_subdivision_number,parent_application_id,auto_mutated_flag,is_auto_mutated,igrs_auto_mutation_flag,camp_flag,camp_correction_id,camp_code
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004353,1355,1J1,7641,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004359,1355,1N3,7647,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004360,1355,1N4,7648,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004361,1355,1N5,7649,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004362,1355,1N6,7650,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004363,1355,1O1,7651,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004364,1355,1O2,7652,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004365,1355,1O3,7653,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004366,1355,1O4,7654,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004367,1355,1O5,7655,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004368,1355,1P1,7656,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004369,1355,1P2,7659,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004373,1355,1P8,7665,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004374,1355,1P9,7666,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004375,1355,1P10,7657,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004376,1355,1P11,7658,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004377,1355,1Q1,7667,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004378,1355,1Q2,7668,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004379,1355,1Q3,7669,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004380,1355,1Q4,7670,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004381,1355,1Q5,7671,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004382,1355,1Q6,7672,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004383,1355,1S,7673,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004384,1355,1W,7674,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004385,1355,1Y,7678,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004386,1355,1Z,7966,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004387,1355,2B,7680,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004388,1355,2A,7679,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004389,1356,1,7681,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004390,1356,2,7683,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004391,1356,3,7701,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004392,1356,4,7702,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004393,1356,5,7684,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004394,1356,6,7703,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004395,1356,7,7704,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004396,1356,8,7705,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004397,1357,2C,7711,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004398,1357,2D,7712,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004399,1357,2E,7713,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-16,02,2023-08-31 16:36:31.194488,2022/0167/28/004189,1345,1,8022,0,00,,,,,,117.217.222.121,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-16,02,2023-08-31 16:36:31.194488,2022/0167/28/004190,1345,2,8023,0,00,,,,,,117.217.222.121,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-16,02,2023-08-31 16:36:31.194488,2022/0167/28/004191,1345,3,8024,0,00,,,,,,117.217.222.121,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-16,02,2023-08-31 16:36:31.194488,2022/0167/28/004192,1346,1,8025,0,00,,,,,,117.217.222.121,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-16,02,2023-08-31 16:36:31.194488,2022/0167/28/004193,1346,2,8026,0,00,,,,,,117.217.222.121,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-16,02,2023-08-31 16:36:31.194488,2022/0167/28/004194,1350,4,8037,0,00,,,,,,117.217.222.121,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-16,02,2023-08-31 16:36:31.194488,2022/0167/28/004195,1350,5,8038,0,00,,,,,,117.217.222.121,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-16,02,2023-08-31 16:36:31.194488,2022/0167/28/004196,1350,6,8039,0,00,,,,,,117.217.222.121,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004197,1350,7,8040,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004198,1350,8,8041,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004199,1351,1,8042,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004200,1351,2,8043,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004201,1351,3A,8044,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004202,1351,3B,8045,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004203,1351,3C,8046,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004204,1351,3D,8047,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004205,1351,3E,8048,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004206,1351,3F,8049,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004207,1351,3G,8050,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004208,1352,1A,8051,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004212,1352,2A,8054,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004213,1352,2B,8055,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004214,1352,2C,8056,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004215,1352,2E,8058,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004216,1352,2D,8057,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004217,1352,2F,8059,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004218,1352,2G,8060,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004219,1353,1B,7898,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004220,1353,1C,7899,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004221,1353,1D,7900,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004222,1353,1E,7901,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004223,1353,1F,7902,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004224,1353,1G,7903,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004225,1353,1H,7904,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004239,1355,1C,7612,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004240,1355,1D,7613,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004241,1355,1E1,7614,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004242,1355,1E2,7616,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004243,1355,1E3,7617,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004244,1355,1E4,7618,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004245,1355,1E5,7619,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004246,1355,1E6,7620,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004247,1355,1E7,7621,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004862,1381,4,7800,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004863,1381,5,7801,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004864,1381,6,7802,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004865,1381,7,7803,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004866,1381,8,7804,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004867,1381,9,7805,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004868,1382,1,7806,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004869,1382,2,7807,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004870,1383,1,7808,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004871,1383,2,7951,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004872,1383,3,7809,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004873,1384,1,7952,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004874,1384,2,7953,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004875,1384,3,7810,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004876,1384,4,7811,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004877,1384,5,7812,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004878,1384,6,7813,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004879,1384,7,7814,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004880,1386,1,7815,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004881,1386,2,7821,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004882,1398,3,7884,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004883,1386,4,7826,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004884,1386,5,7827,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004885,1386,6,7828,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004886,1386,7,7829,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004887,1386,8,7830,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004888,1386,9,7831,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004594,1361,1O4,7747,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004595,1361,1P1,7748,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004596,1361,1P2,7749,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004597,1361,1P3,7750,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004598,1361,1Q1,65214,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004599,1361,1Q2,7751,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004600,1361,1Q3,7752,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004601,1361,1S,7753,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004602,1361,1T1,65215,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004605,1361,1U3,7754,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004606,1361,1V1,7911,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004607,1361,1V2,7912,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
