district_code,taluk_code,town_code,ward_code,block_code,street_code,survey_number,subdivision_number,old_subdivision_number,old_survey_number,double_crop_flag,partition_indicator,door_number,government_priority_flag,land_type_code,irrigation_source_code,tax_rate_code,primary_soil_type,secondary_soil_type,soil_class_code,tax_per_hectare,extent_unit,extent_value_1,extent_value_2,extent_value_3,total_tax,patta_number,coss_block_code,land_use_code,remarks,remarks1,new_patta_number,old_patta_number,form6_number,form7_number,form8_number,relinquishment_number,assignment_number,alienation_number,acquisition_number,assessed_flag,cultivable_flag,last_updated_datetime,user_number,descriptive_remark_code,descriptive_land_use,municipal_tax,new_door_number
28,01,001,102,0015,0001,35,8,,61/2B,Y,,"",2,2,"",1,8,4 ,6,1.24,,0,4,17.0,1.02,65543,0,6,"","Approved31-10-2025, 12:00:00",,,2025/0154/28/001637,,2025/28/01/000388SD,,,,,N,N,2025-10-31 21:14:24.842975+05:30,,,வசிப்பிடம்,0.00,""
28,01,001,102,0015,0001,35,9,,61/2B,Y,,"",2,2,"",1,8,4 ,6,1.24,,0,4,61.0,1.02,65537,0,6,"","Approved31-10-2025, 12:00:00",,,2025/0154/28/001633,,2025/28/01/000388SD,,,,,N,N,2025-10-31 21:14:24.842975+05:30,,,வசிப்பிடம்,0.00,""
28,01,001,102,0015,0001,36,0,,515,Y,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,50,0.0,0.00,59151,0,  ,"","",,,,,,,,,,Y,N,2018-08-07 12:13:52+05:30,60,,"",,
28,01,001,102,0015,0001,4,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,2,64.0,0.06,59095,0,24,"","",,,,,,,,,,N,N,2018-02-21 14:59:36+05:30,60,,"",,
28,01,001,102,0015,0001,5,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,2,52.0,0.06,59096,0,24,"","",,,,,,,,,,N,N,2018-02-21 15:00:08+05:30,60,,"",,
28,01,001,102,0015,0001,6,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,7,60.0,0.07,59097,0,99,பொதுபாதை,"",,,,,,,,,,N,N,2018-02-21 15:00:21+05:30,60,,"",,
28,01,001,102,0015,0001,7,0,,98/2,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,6,7.0,0.06,59098,0,24,"",TR.NO/2020/0167/28/002611-2020-03-23 15:39:49.469 Settlement File No : SR:A1_2006_2011 Settlement Approval Date : 2011-01-11,1142,59098,2020/0167/28/002611,,,,,,,N,N,2018-02-21 15:00:33+05:30,60,,"",,
28,01,001,102,0015,0001,8,0,,61/1,Y,P,-                   ,2,2,  ,1,8,4 ,6 ,1.24,2,0,1,0.0,0.06,59099,0,24,"", 2026/0153/28/001190TR DT. 2026-05-23,,,2026/0153/28/001190,,,,,,,N,N,2026-05-23 16:51:34.741+05:30,60,,"",,""
28,01,001,102,0015,0001,9,0,,98/3,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,2,50.0,0.06,59100,0,24,"","",,,,,,,,,,N,N,2018-02-21 15:01:03+05:30,60,,"",,
28,01,001,103,0015,0001,1,1,,494B/1B1A1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,1,23.0,0.19,60721,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:17:56+05:30,60,,"",,
28,01,001,103,0015,0001,1,10,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,25.0,0.35,60722,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:19:26+05:30,60,,"",,
28,01,001,103,0015,0001,1,11,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,14,88.0,2.30,60723,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:19:31+05:30,60,,"",,
28,01,001,103,0015,0001,1,2,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,3,95.0,0.61,60724,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:18:02+05:30,60,,"",,
28,01,001,103,0015,0001,1,3,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,3,95.0,0.61,60725,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:18:08+05:30,60,,"",,
28,01,001,103,0015,0001,1,4,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,3,95.0,0.61,60726,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:18:15+05:30,60,,"",,
28,01,001,103,0015,0001,1,5,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,3,6.0,0.47,60727,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:18:23+05:30,60,,"",,
28,01,001,103,0015,0001,1,6A,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,3,70.0,0.57,60728,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:18:34+05:30,60,,"",,
28,01,001,103,0015,0001,1,6B,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,3,70.0,0.57,60729,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:18:42+05:30,60,,"",,
28,01,001,103,0015,0001,1,6C,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,6,93.0,1.07,60730,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:18:49+05:30,60,,"",,
28,01,001,103,0015,0001,1,7,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,20.0,0.34,60731,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:19:07+05:30,60,,"",,
28,01,001,103,0015,0001,1,8,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,14,56.0,2.25,60732,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:19:14+05:30,60,,"",,
28,01,001,103,0015,0001,1,9,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,14,73.0,2.27,60733,0,24,"","",,,,,,,,,,Y,N,2018-02-15 15:19:19+05:30,60,,"",,
28,01,001,103,0015,0001,10,0,,494/1B1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,71,0.0,0.00,60768,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:23:53+05:30,60,,"",,
28,01,001,103,0015,0001,11,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,17,36.0,0.00,60769,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:24:13+05:30,60,,"",,
28,01,001,103,0015,0001,12,0,,494B/1B1A1APT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,36,2.0,0.00,60770,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:24:25+05:30,60,,"",,
28,01,001,103,0015,0001,13,0,,494B/1B2A1APT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,4,41.0,0.00,60771,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:24:48+05:30,60,,"",,
28,01,001,103,0015,0001,14,0,,494B/1B2A1APT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,23,85.0,0.00,60772,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:25:07+05:30,60,,"",,
28,01,001,103,0015,0001,15,0,,494B/1B2A1APT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,22,85.0,0.00,60773,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:25:21+05:30,60,,"",,
28,01,001,103,0015,0001,16,0,,494B/1A1A6,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,10,0.0,0.00,0,0,16,பாதை,"",,,,,,,,,,Y,N,2018-02-15 13:25:45+05:30,60,,பாதை,,
28,01,001,103,0015,0001,17,0,,494B/1B2A1APT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,65,0.0,1.51,60774,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:25:54+05:30,60,,"",,
28,01,001,103,0015,0001,18,1,,494B/1B2A1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,37,87.0,5.85,60775,0,16,"","",,,,,,,,,,Y,N,2018-02-15 13:13:14+05:30,60,,"",,
28,01,001,103,0015,0001,18,2,,494B/1B2A1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,0,56.0,0.09,60776,0,16,"","",,,,,,,,,,Y,N,2018-02-15 13:13:54+05:30,60,,"",,
28,01,001,103,0015,0001,18,3,,494B/1B2A1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,0,56.0,0.09,60777,0,16,"","",,,,,,,,,,Y,N,2018-02-15 13:14:13+05:30,60,,"",,
28,01,001,103,0015,0001,19,0,,494B/1B2A2PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,39,70.0,0.00,60778,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:26:13+05:30,60,,"",,
28,01,001,103,0015,0001,2,0,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,41,90.0,0.00,60734,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:18:12+05:30,60,,"",,
28,01,001,103,0015,0001,20,0,,494B/1B2A2PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,39,95.0,0.00,60779,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:26:28+05:30,60,,"",,
28,01,001,103,0015,0001,21,1,,494B/1B2B PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,17,90.0,0.00,60780,0,16,"","",,,,,,,,,,Y,N,2017-03-25 15:35:51+05:30,60,,"",,
28,01,001,103,0015,0001,21,2,,494B/1B2B PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,30,10.0,0.00,60781,0,16,"","",,,,,,,,,,Y,N,2017-03-25 15:39:13+05:30,60,,"",,
28,01,001,103,0015,0001,21,3,,494B/1B2B PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,4,1.0,0.00,60782,0,16,"","",,,,,,,,,,Y,N,2017-03-25 15:40:45+05:30,60,,"",,
28,01,001,103,0015,0001,22,1,,494B/1B2B PT,,P,107C                ,1,3,  ,1,0,  ,  ,0.00,2,0,0,76.0,0.00,60783,0,36,"","",,,,,,,,,,Y,N,2018-02-15 13:26:52+05:30,60,,"",,
28,01,001,103,0015,0001,22,2,,494B/1B2B PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,1,38.0,0.22,60784,0,16,"","",,,,,,,,,,Y,N,2018-02-15 13:27:02+05:30,60,,"",,
28,01,001,103,0015,0001,23,0,,494B/1B2C PT,,P,107                 ,1,3,  ,1,0,  ,  ,0.00,2,0,2,12.0,0.00,60785,0,21,"","",,,,,,,,,,Y,N,2018-02-15 13:27:52+05:30,60,,"",,
28,01,001,103,0015,0001,24,1,,494B/1B2C PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,0,60.0,0.09,60786,0,16,"","",,,,,,,,,,Y,N,2018-02-15 13:28:12+05:30,60,,"",,
28,01,001,103,0015,0001,24,2,,494B/1B2C PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,1,66.0,0.26,60787,0,21,"","",,,,,,,,,,Y,N,2018-02-15 13:28:50+05:30,60,,"",,
28,01,001,103,0015,0001,25,0,,494B/1B2C PT,,P,107E                ,1,3,  ,1,0,  ,  ,0.00,2,0,1,63.0,0.00,60788,0,21,"","",,,,,,,,,,Y,N,2018-02-15 13:29:04+05:30,60,,"",,
28,01,001,103,0015,0001,26,0,,494B/1B2C PT,,P,107E                ,1,3,  ,1,0,  ,  ,0.00,2,0,4,25.0,0.00,60789,0,21,"","",,,,,,,,,,Y,N,2018-02-15 13:29:14+05:30,60,,"",,
28,01,001,103,0015,0001,27,0,,494B/1B2C PT,,P,107A                ,1,3,  ,1,0,  ,  ,0.00,2,0,1,97.0,0.00,60790,0,36,"","",,,,,,,,,,Y,N,2018-02-15 13:29:36+05:30,60,,"",,
28,01,001,103,0015,0001,28,0,,494B/1B2C PT,,P,107B                ,1,3,  ,1,0,  ,  ,0.00,2,0,2,4.0,0.00,60791,0,16,"","",,,,,,,,,,Y,N,2018-02-15 13:30:23+05:30,60,,வீடு,,
28,01,001,103,0015,0001,29,1,,494B/1B2C PT,,P,107                 ,1,3,  ,1,0,  ,  ,0.00,2,0,1,55.0,0.24,60792,0,36,"","",,,,,,,,,,Y,N,2018-02-15 13:30:34+05:30,60,,"",,
28,01,001,103,0015,0001,29,2,,494B/1B2C PT,,P,107                 ,1,3,  ,1,0,  ,  ,0.00,2,0,1,54.0,0.24,60793,0,16,"","",,,,,,,,,,Y,N,2018-02-15 13:30:44+05:30,60,,"",,
28,01,001,103,0015,0001,3,1,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,1,68.0,0.25,60735,0,24,"","",,,,,,,,,,Y,N,2018-02-15 13:18:26+05:30,60,,"",,
28,01,001,103,0015,0001,3,2,,494B/1B1A1A PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,17,72.0,2.75,60736,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:18:34+05:30,60,,"",,
28,01,001,103,0015,0001,30,1A,,494B/1B2C PT,,P,107                 ,1,3,  ,1,0,  ,  ,0.00,2,0,3,10.0,0.48,60794,0,16,"","",,,,,,,,,,Y,N,2017-03-25 16:00:41+05:30,60,,"",,
28,01,001,103,0015,0001,30,1B,,494B/1B2C PT,,P,107                 ,1,3,  ,1,0,  ,  ,0.00,2,0,4,45.0,0.69,60795,0,16,"","",,,,,,,,,,Y,N,2017-03-25 16:03:05+05:30,60,,"",,
28,01,001,103,0015,0001,30,2,,494B/1B2C PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,45.0,0.37,60796,0,16,"","",,,,,,,,,,Y,N,2017-03-27 10:42:15+05:30,60,,"",,
28,01,001,103,0015,0001,30,3,,494B/1B2C PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,27.0,0.35,60797,0,16,"","",,,,,,,,,,Y,N,2017-03-27 10:45:15+05:30,60,,"",,
28,01,001,103,0015,0001,30,4,,494B/1B2C PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,0,86.0,0.13,60798,0,16,"","",,,,,,,,,,Y,N,2017-03-27 10:46:16+05:30,60,,"",,
28,01,001,103,0015,0001,31,1,,494B/1B2C PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,3,48.0,0.54,60799,0,16,"","",,,,,,,,,,N,N,2018-02-15 13:31:31+05:30,60,,"",,
28,01,001,103,0015,0001,31,2,,494B/1B2C PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,33.0,0.36,60800,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:31:41+05:30,60,,"",,
28,01,001,103,0015,0001,32,0,,494B/1B1C PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,8,24.0,0.00,60801,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:32:00+05:30,60,,"",,
28,01,001,103,0015,0001,33,0,,494B/1B1C PT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,18,35.0,0.00,60802,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:33:02+05:30,60,,"",,
28,01,001,103,0015,0001,34,0,,"494B/1B1C ,1B1BPT",,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,18,24.0,0.00,60803,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:33:16+05:30,60,,"",,
28,01,001,103,0015,0001,35,0,,"494B/1B1C,1B1B PT",,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,14,46.0,0.00,60804,0,16,பாதை,"",,,,,,,,,,Y,N,2018-02-15 13:33:41+05:30,60,,பாதை,,
28,01,001,103,0015,0001,36,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,4,8.0,0.00,60805,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:34:02+05:30,60,,"",,
28,01,001,103,0015,0001,37,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,2.0,0.00,60806,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:34:22+05:30,60,,"",,
28,01,001,103,0015,0001,38,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,5.0,0.00,60807,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:34:47+05:30,60,,"",,
28,01,001,103,0015,0001,39,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,2.0,0.00,60808,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:35:07+05:30,60,,"",,
28,01,001,103,0015,0001,4,0,,494B/1B1A3,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,19,34.0,0.00,60737,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:21:11+05:30,60,,"",,
28,01,001,103,0015,0001,40,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,7.0,0.00,60809,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:35:20+05:30,60,,"",,
28,01,001,103,0015,0001,41,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,6.0,0.00,60810,0,24,"","",,,,,,,,,,N,N,2018-02-15 13:36:43+05:30,60,,"",,
28,01,001,103,0015,0001,42,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,10.0,0.00,60811,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:42:54+05:30,60,,"",,
28,01,001,103,0015,0001,43,0,,494B/1B1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,4,25.0,0.00,60812,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:43:04+05:30,60,,"",,
28,01,001,103,0015,0001,44,0,,494B/1B1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,15.0,0.00,60813,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:43:21+05:30,60,,"",,
28,01,001,103,0015,0001,45,0,,494B/1B1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,6.0,0.00,60814,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:43:49+05:30,60,,"",,
28,01,001,103,0015,0001,46,0,,494B/1B1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,12.0,0.00,60815,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:44:11+05:30,60,,"",,
28,01,001,103,0015,0001,47,0,,494B/1B1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,4,24.0,0.00,60816,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:44:33+05:30,60,,"",,
28,01,001,103,0015,0001,48,0,,494B/1B1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,7,97.0,0.00,60817,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:45:04+05:30,60,,"",,
28,01,001,103,0015,0001,49,0,,494B/1B1CPT,N,P,"",1,3,"",1,0,"","",0.00,2,0,4,8.0,0.00,60818,0,99,"","",,,,,,,,,,Y,Y,2018-10-10 15:36:08.031+05:30,60,,கிணறும்,0.00,
28,01,001,103,0015,0001,5,4A,,494B/1B1A1A PT,,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,92,80.0,0.00,60738,0,6,"","Approved28-05-2026, 12:00:00",,,2026/0154/28/000530,,2026/28/01/000496SD,,,,,N,N,2026-05-28 07:23:53.754608+05:30,60,,வசிப்பிடம்,,""
28,01,001,103,0015,0001,5,4B,,494B/1B1A1A PT,,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,1,61.0,0.00,60739,0,16,"","",,,,,,,,,,N,N,2018-02-15 15:08:03+05:30,60,,"",,
28,01,001,103,0015,0001,5,4C,,494B/1B1A1A PT,,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,2,42.0,0.00,60740,0,16,"","",,,,,,,,,,N,N,2018-02-15 15:08:43+05:30,60,,"",,
28,01,001,103,0015,0001,5,4D,,494B/1B1A1A PT,,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,4,0.0,0.00,60741,0,16,"","",,,,,,,,,,N,N,2018-02-15 15:07:24+05:30,60,,"",,
28,01,001,103,0015,0001,5,5,,494B/1B1A1A PT,,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,1,0.0,0.00,65729,0,6,"","Approved28-05-2026, 12:00:00",,,2026/0154/28/000685,,2026/28/01/000496SD,,,,,N,N,2026-05-28 07:23:53.754608+05:30,60,,வசிப்பிடம்,,""
28,01,001,103,0015,0001,50,0,,494B/1B1CPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,7.0,0.00,60819,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:45:56+05:30,60,,"",,
28,01,001,103,0015,0001,51,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,3.0,0.00,60820,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:46:11+05:30,60,,"",,
28,01,001,103,0015,0001,52,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,1,99.0,0.00,60821,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:46:28+05:30,60,,"",,
28,01,001,103,0015,0001,53,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,3.0,0.00,60822,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:46:51+05:30,60,,"",,
28,01,001,103,0015,0001,54,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,19,83.0,0.00,60823,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:47:12+05:30,60,,"",,
28,01,001,103,0015,0001,55,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,2.0,0.00,60824,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:48:46+05:30,60,,"",,
28,01,001,103,0015,0001,56,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,2,0.0,0.00,60825,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:49:05+05:30,60,,"",,
28,01,001,103,0015,0001,57,0,,494B/1B1BPT,,P,                    ,1,3,  ,1,0,  ,  ,0.00,2,0,4,13.0,0.00,60826,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:49:22+05:30,60,,"",,
28,01,001,103,0015,0001,58,0,,"494B/1B1B,1B1C PT",,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,14,51.0,0.00,60827,0,16,"","",,,,,,,,,,Y,N,2018-02-15 14:50:05+05:30,60,,பாதை,,
28,01,001,103,0015,0001,59,0,,494B/1B1B PT,,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,3,98.0,0.00,60828,0,24,"","",,,,,,,,,,Y,N,2018-02-15 14:51:03+05:30,60,,"",,
28,01,001,103,0015,0001,6,1,,"494B/1B1B,1B1C PT",,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,57,59.1,0.00,60742,0,6,"",2025/0153/28/005405TR DT. 2026-01-20 2026/0153/28/000340TR DT. 2026-02-23 2026/0153/28/000648TR DT. 2026-03-11 2026/0153/28/001056TR DT. 2026-05-15 2026/0153/28/001057TR DT. 2026-05-15,,,2026/0153/28/001057,,2025/28/01/000396SD,,,,,N,N,2026-05-15 20:28:05.561+05:30,60,,வசிப்பிடம்,,""
28,01,001,103,0015,0001,6,2,,"",,,"",2,2,  ,1,0,  ,"",0.00,,0,1,1.0,0.00,60743,0,16,"",2023/0153/28/001492TR DT. 2023-07-27,,,2023/0153/28/001492,,,,,,,N,N,2023-07-27 19:25:49.879+05:30,,,"",0.00,""
28,01,001,103,0015,0001,6,3,,"494B/1B1B,1B1C PT",,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,1,1.5,0.00,65544,0,24,"","ok27-06-2024, 12:00:00",,,2024/0154/28/001095,,2024/28/01/000222SD,,,,,N,N,2024-06-27 18:43:16.658655+05:30,60,,பாதை,,""
28,01,001,103,0015,0001,6,4,,"494B/1B1B,1B1C PT",,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,1,1.4,0.00,65608,0,6,"","Approved.04-09-2025, 12:00:00",,,2025/0154/28/001672,,2025/28/01/000372SD,,,,,N,N,2025-09-04 21:18:48.904886+05:30,60,,வசிப்பிடம்,,""
28,01,001,103,0015,0001,6,5,,"494B/1B1B,1B1C PT",,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,0,61.0,0.00,65633,0,6,"","Approved.30-11-2025, 12:00:00",,,2025/0154/28/002080,,2025/28/01/000396SD,,,,,N,N,2025-11-30 17:22:19.779383+05:30,60,,வசிப்பிடம்,,""
28,01,001,103,0015,0001,6,6,,"494B/1B1B,1B1C PT",,P,                    ,2,2,  ,1,0,  ,  ,0.00,2,0,0,41.0,0.00,65634,0,6,"",2025/0153/28/004814TR DT. 2025-12-13,,,2025/0153/28/004814,,2025/28/01/000396SD,,,,,N,N,2025-12-13 00:23:01.963+05:30,60,,வசிப்பிடம்,,""
28,01,001,103,0015,0001,60,0,,494B/1B1B PT,,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,4,2.0,0.00,60829,0,24,"","",,,,,,,,,,Y,N,2018-02-15 14:51:18+05:30,60,,"",,
28,01,001,103,0015,0001,61,0,,494B/1B1B PT,,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,4,2.0,0.00,60830,0,24,"","",,,,,,,,,,Y,N,2018-02-15 14:51:36+05:30,60,,"",,
28,01,001,103,0015,0001,62,0,,494B/1B1B PT,,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,4,6.0,0.00,60831,0,24,"","",,,,,,,,,,Y,N,2018-02-15 14:51:58+05:30,60,,"",,
28,01,001,103,0015,0001,63,0,,"494B/1B1B, 1B1CPT",,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,4,4.0,0.00,60832,0,24,"","",,,,,,,,,,Y,N,2018-02-15 14:52:14+05:30,60,,"",,
28,01,001,103,0015,0001,64,0,,494B/1B1CPT,,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,4,6.0,0.00,60833,0,24,"","",,,,,,,,,,Y,N,2018-02-15 14:52:30+05:30,60,,"",,
28,01,001,103,0015,0001,65,0,,494B/1B1CPT,,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,4,4.0,0.00,60834,0,24,"","",,,,,,,,,,Y,N,2018-02-15 14:52:45+05:30,60,,"",,
28,01,001,103,0015,0001,66,0,,494B/1B1CPT,,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,4,4.0,0.00,60835,0,24,"","",,,,,,,,,,Y,N,2018-02-15 14:53:09+05:30,60,,"",,
28,01,001,103,0015,0001,67,0,,494B/1B1CPT,,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,2,5.0,0.00,60836,0,24,"","",,,,,,,,,,Y,N,2018-02-15 14:53:24+05:30,60,,"",,
28,01,001,103,0015,0001,68,0,,494B/1B1CPT,,P,                    ,1,3,  , ,0,  ,  ,0.00,2,0,8,9.0,0.00,60837,0,24,"","",,,,,,,,,,N,N,2018-02-15 14:53:39+05:30,60,,"",,
